2,12.5046091221347,10286.3602323182,14376.129504969,15467.1825322728,4.18937060533556,3.00042373169163e-08,8.3152384867936,2034859.38209626
1,11.4625689369526,12893.3852604246,16706.8619641226,17543.5717082334,1.88649755112539,0.873972545659608,8.70209884016724,738836.601153359
1,11.4625689369523,12893.3853537481,16706.8619997188,17543.5717097428,1.88649756129327,0.873972497496837,8.70209887816186,738836.503461733
1,11.4625689369523,12893.3851884841,16706.8619367569,17543.5717136101,1.88649754332702,0.87397258654476,8.70209880708015,738836.688986581
1,11.4625689369526,12893.3852190882,16706.8619710271,17543.5717085121,1.8864975587218,0.873972530685073,8.70209884754532,738836.577897951
1,11.4625689369526,12893.3852201076,16706.8619645215,17543.5717086033,1.88649755515322,0.873972541415345,8.70209884038367,738836.597768937
1,11.4625689372799,12893.3687260701,16706.8608973002,17543.5716494381,1.88649854654432,0.8739726812091,8.70209770952614,738838.51364142
1,11.4625689387085,12893.4244805511,16706.8639374442,17543.5718213653,1.88649489488634,0.873973114792939,8.70210092902884,738833.694242563
1,11.4625689369526,12893.3851635914,16706.8619682956,17543.5717081724,1.88649756251518,0.873972529674429,8.70209884476262,738836.581478105
1,11.4625689369511,12893.3850528719,16706.8620344823,17543.5717229844,1.88649760831675,0.873972420346512,8.70209890828748,738836.402774868
1,12.2324860775566,12959.5708525323,16807.9219545238,18211.0048245588,1.93697343574818,2.73835128495747,7.55716135685016,3139434.14140184
1,11.4625689369526,12893.3852225801,16706.8619701957,17543.5717082305,1.88649755794768,0.873972532200497,8.70209884680403,738836.580107609
1,11.4625689369526,12893.3851979779,16706.861970181,17543.571708234,1.88649756026773,0.873972529898548,8.70209884678593,738836.578387652
1,11.4625689369504,12893.3851372381,16706.8620598763,17543.5717307174,1.88649761388707,0.87397239161859,8.70209893144435,738836.347339266
1,11.4625689369526,12893.3851435219,16706.8619633928,17543.5717083911,1.88649756179753,0.873972535878281,8.70209883927644,738836.595245735
1,11.4625689369632,12893.388521259,16706.8621318759,17543.571717876,1.8864973321231,0.873972587116437,8.70209901772331,738836.348783575
1,11.4625689369525,12893.3851860822,16706.8619750128,17543.5717088026,1.88649756397216,0.873972521252455,8.70209885172756,738836.564067763
1,11.4625689369527,12893.385192267,16706.8619665724,17543.571707943,1.88649755888212,0.873972535054111,8.70209884301607,738836.588292187
1,11.4625689369521,12893.3849722719,16706.8619936025,17543.5717137486,1.88649759412509,0.873972473723171,8.70209886910346,738836.502254269
